"","time","country","province","cum_confirm","cum_heal","cum_dead","suspected"
"543",2020-02-04,"中国","海南",89,4,1,0
"544",2020-02-04,"中国","湖北",16678,520,479,0
"545",2020-02-04,"中国","湖南",661,35,0,0
"546",2020-02-04,"中国","澳门",10,0,0,0
"547",2020-02-04,"中国","西藏",1,0,0,0
"548",2020-02-04,"中国","辽宁",81,2,0,0
"549",2020-02-04,"中国","重庆",366,14,2,0
"550",2020-02-04,"中国","青海",17,0,0,0
"551",2020-02-04,"中国","香港",18,0,1,0
"552",2020-02-05,"中国","广西",168,14,0,391
"553",2020-02-05,"中国","陕西",173,6,0,238
"554",2020-02-05,"中国","黑龙江",227,7,3,222
"555",2020-02-05,"中国","上海",254,15,1,196
"556",2020-02-05,"中国","云南",128,5,0,149
"557",2020-02-05,"中国","广东",944,49,0,148
"558",2020-02-05,"中国","河北",157,7,1,133
"559",2020-02-05,"中国","山东",343,18,0,85
"560",2020-02-05,"中国","福建",215,11,0,78
"561",2020-02-05,"中国","吉林",59,2,0,69
"562",2020-02-05,"中国","河南",851,54,2,45
"563",2020-02-05,"中国","山西",90,6,0,42
"564",2020-02-05,"中国","宁夏",40,1,0,39
"565",2020-02-05,"中国","贵州",69,6,0,37
"566",2020-02-05,"中国","甘肃",62,6,0,14
"567",2020-02-05,"中国","内蒙古",46,4,0,7
"568",2020-02-05,"中国","北京",274,31,1,0
"569",2020-02-05,"中国","台湾",11,0,0,0
"570",2020-02-05,"中国","四川",321,27,1,0
"571",2020-02-05,"中国","天津",69,2,1,0
"572",2020-02-05,"中国","安徽",591,23,0,0
"573",2020-02-05,"中国","新疆",36,0,0,0
"574",2020-02-05,"中国","江苏",373,26,0,0
"575",2020-02-05,"中国","江西",600,37,0,0
"576",2020-02-05,"中国","浙江",954,81,0,0
"577",2020-02-05,"中国","海南",100,5,1,0
"578",2020-02-05,"中国","湖北",19665,633,549,0
"579",2020-02-05,"中国","湖南",711,56,0,0
"580",2020-02-05,"中国","澳门",10,0,0,0
"581",2020-02-05,"中国","西藏",1,0,0,0
"582",2020-02-05,"中国","辽宁",89,4,0,0
"583",2020-02-05,"中国","重庆",389,15,2,0
"584",2020-02-05,"中国","青海",18,3,0,0
"585",2020-02-05,"中国","香港",21,0,1,0
"586",2020-02-06,"中国","陕西",184,11,0,260
"587",2020-02-06,"中国","黑龙江",277,8,3,210
"588",2020-02-06,"中国","广东",1018,68,0,170
"589",2020-02-06,"中国","上海",269,25,1,166
"590",2020-02-06,"中国","北京",297,33,1,157
"591",2020-02-06,"中国","云南",135,7,0,123
"592",2020-02-06,"中国","河北",171,16,1,117
"593",2020-02-06,"中国","山东",379,31,0,96
"594",2020-02-06,"中国","福建",224,15,0,94
"595",2020-02-06,"中国","吉林",65,4,1,71
"596",2020-02-06,"中国","河南",914,68,3,66
"597",2020-02-06,"中国","山西",96,12,0,54
"598",2020-02-06,"中国","贵州",77,6,0,54
"599",2020-02-06,"中国","宁夏",43,1,0,39
"600",2020-02-06,"中国","甘肃",67,9,0,21
"601",2020-02-06,"中国","内蒙古",50,0,0,9
"602",2020-02-06,"中国","台湾",16,0,1,0
"603",2020-02-06,"中国","四川",344,37,1,0
"604",2020-02-06,"中国","天津",79,2,0,0
"605",2020-02-06,"中国","安徽",665,34,0,0
"606",2020-02-06,"中国","广西",172,17,0,0
"607",2020-02-06,"中国","新疆",39,0,0,0
"608",2020-02-06,"中国","江苏",408,38,0,0
"609",2020-02-06,"中国","江西",661,45,0,0
"610",2020-02-06,"中国","浙江",1006,98,0,0
"611",2020-02-06,"中国","海南",111,8,2,0
"612",2020-02-06,"中国","湖北",22112,817,618,0
"613",2020-02-06,"中国","湖南",772,91,0,0
"614",2020-02-06,"中国","澳门",10,0,1,0
"615",2020-02-06,"中国","西藏",1,0,0,0
"616",2020-02-06,"中国","辽宁",95,6,0,0
"617",2020-02-06,"中国","重庆",411,24,2,0
"618",2020-02-06,"中国","青海",18,3,0,0
"619",2020-02-06,"中国","香港",24,0,1,0
"620",2020-02-07,"中国","上海",281,30,1,0
"621",2020-02-07,"中国","云南",138,12,0,0
"622",2020-02-07,"中国","内蒙古",52,5,0,0
"623",2020-02-07,"中国","北京",315,34,2,0
"624",2020-02-07,"中国","台湾",16,1,0,0
"625",2020-02-07,"中国","吉林",69,4,1,0
"626",2020-02-07,"中国","四川",363,50,1,0
"627",2020-02-07,"中国","天津",81,2,1,0
"628",2020-02-07,"中国","宁夏",44,5,0,0
"629",2020-02-07,"中国","安徽",733,47,0,0
"630",2020-02-07,"中国","山东",407,38,0,0
"631",2020-02-07,"中国","山西",104,15,0,0
"632",2020-02-07,"中国","广东",1075,97,1,0
"633",2020-02-07,"中国","广西",183,17,0,0
"634",2020-02-07,"中国","新疆",42,0,0,0
"635",2020-02-07,"中国","江苏",439,43,0,0
"636",2020-02-07,"中国","江西",698,55,0,0
"637",2020-02-07,"中国","河北",195,25,1,0
"638",2020-02-07,"中国","河南",980,97,4,0
"639",2020-02-07,"中国","浙江",1048,127,0,0
"640",2020-02-07,"中国","海南",122,11,2,0
"641",2020-02-07,"中国","湖北",24953,1115,699,0
"642",2020-02-07,"中国","湖南",803,119,0,0
"643",2020-02-07,"中国","澳门",10,1,0,0
"644",2020-02-07,"中国","甘肃",71,9,1,0
"645",2020-02-07,"中国","福建",239,20,0,0
"646",2020-02-07,"中国","西藏",1,0,0,0
"647",2020-02-07,"中国","贵州",89,6,1,0
"648",2020-02-07,"中国","辽宁",99,7,0,0
"649",2020-02-07,"中国","重庆",426,31,2,0
"650",2020-02-07,"中国","陕西",184,9,0,0
"651",2020-02-07,"中国","青海",18,3,0,0
"652",2020-02-07,"中国","香港",26,0,1,0
"653",2020-02-07,"中国","黑龙江",281,12,5,0
"654",2020-02-08,"中国","上海",292,41,1,0
"655",2020-02-08,"中国","云南",140,17,0,0
"656",2020-02-08,"中国","内蒙古",54,5,0,0
"657",2020-02-08,"中国","北京",326,37,2,0
"658",2020-02-08,"中国","台湾",17,1,0,0
"659",2020-02-08,"中国","吉林",78,5,1,0
"660",2020-02-08,"中国","四川",386,60,1,0
"661",2020-02-08,"中国","天津",88,4,1,0
"662",2020-02-08,"中国","宁夏",45,13,0,0
"663",2020-02-08,"中国","安徽",779,59,1,0
"664",2020-02-08,"中国","山东",435,50,1,0
"665",2020-02-08,"中国","山西",115,21,0,0
"666",2020-02-08,"中国","广东",1120,125,1,0
"667",2020-02-08,"中国","广西",195,18,1,0
"668",2020-02-08,"中国","新疆",45,0,0,0
"669",2020-02-08,"中国","江苏",468,51,0,0
"670",2020-02-08,"中国","江西",739,72,0,0
"671",2020-02-08,"中国","河北",206,30,2,0
"672",2020-02-08,"中国","河南",1033,131,6,0
"673",2020-02-08,"中国","浙江",1063,173,0,0
"674",2020-02-08,"中国","海南",128,15,2,0
"675",2020-02-08,"中国","湖北",27013,1439,780,0
"676",2020-02-08,"中国","湖南",838,159,1,0
"677",2020-02-08,"中国","澳门",10,1,0,0
"678",2020-02-08,"中国","甘肃",79,12,1,0
"679",2020-02-08,"中国","福建",250,24,0,0
"680",2020-02-08,"中国","西藏",1,0,0,0
"681",2020-02-08,"中国","贵州",96,7,1,0
"682",2020-02-08,"中国","辽宁",106,12,0,0
"683",2020-02-08,"中国","重庆",446,39,2,0
"684",2020-02-08,"中国","陕西",195,17,0,0
"685",2020-02-08,"中国","青海",18,3,0,0
"686",2020-02-08,"中国","香港",26,0,1,0
"687",2020-02-08,"中国","黑龙江",307,13,6,0
"688",2020-02-09,"中国","上海",295,44,1,0
"689",2020-02-09,"中国","云南",141,18,0,0
"690",2020-02-09,"中国","内蒙古",58,5,0,0
"691",2020-02-09,"中国","北京",337,44,2,0
"692",2020-02-09,"中国","台湾",18,1,0,0
"693",2020-02-09,"中国","吉林",80,12,1,0
"694",2020-02-09,"中国","四川",405,76,1,0
"695",2020-02-09,"中国","天津",91,4,1,0
"696",2020-02-09,"中国","宁夏",49,13,0,0
"697",2020-02-09,"中国","安徽",830,73,3,0
"698",2020-02-09,"中国","山东",459,63,1,0
"699",2020-02-09,"中国","山西",119,25,0,0
"700",2020-02-09,"中国","广东",1151,143,1,0
"701",2020-02-09,"中国","广西",210,18,1,0
"702",2020-02-09,"中国","新疆",49,0,0,0
"703",2020-02-09,"中国","江苏",492,72,0,0
"704",2020-02-09,"中国","江西",772,102,1,0
"705",2020-02-09,"中国","河北",218,35,2,0
"706",2020-02-09,"中国","河南",1073,169,6,0
"707",2020-02-09,"中国","浙江",1092,200,0,0
"708",2020-02-09,"中国","海南",136,19,3,0
"709",2020-02-09,"中国","湖北",29631,1795,871,0
"710",2020-02-09,"中国","湖南",879,186,1,0
"711",2020-02-09,"中国","澳门",10,1,0,0
"712",2020-02-09,"中国","甘肃",83,16,2,0
"713",2020-02-09,"中国","福建",261,35,0,0
"714",2020-02-09,"中国","西藏",1,0,0,0
"715",2020-02-09,"中国","贵州",109,7,1,0
"716",2020-02-09,"中国","辽宁",108,12,0,0
"717",2020-02-09,"中国","重庆",468,51,2,0
"718",2020-02-09,"中国","陕西",208,20,0,0
"719",2020-02-09,"中国","青海",18,3,0,0
"720",2020-02-09,"中国","香港",36,0,1,0
"721",2020-02-09,"中国","黑龙江",331,15,7,0
"722",2020-02-10,"中国","上海",302,48,1,0
"723",2020-02-10,"中国","云南",149,19,0,0
"724",2020-02-10,"中国","内蒙古",58,5,0,0
"725",2020-02-10,"中国","北京",342,48,3,0
"726",2020-02-10,"中国","台湾",18,1,0,0
"727",2020-02-10,"中国","吉林",81,13,1,0
"728",2020-02-10,"中国","四川",417,82,1,0
"729",2020-02-10,"中国","天津",95,8,2,0
"730",2020-02-10,"中国","宁夏",53,14,0,0
"731",2020-02-10,"中国","安徽",860,88,4,0
"732",2020-02-10,"中国","山东",486,71,1,0
"733",2020-02-10,"中国","山西",122,26,0,0
"734",2020-02-10,"中国","广东",1177,181,1,0
"735",2020-02-10,"中国","广西",215,30,1,0
"736",2020-02-10,"中国","新疆",55,0,0,0
"737",2020-02-10,"中国","江苏",515,84,0,0
"738",2020-02-10,"中国","江西",804,127,1,0
"739",2020-02-10,"中国","河北",239,41,2,0
"740",2020-02-10,"中国","河南",1105,198,7,0
"741",2020-02-10,"中国","浙江",1117,250,0,0
"742",2020-02-10,"中国","海南",142,19,3,0
"743",2020-02-10,"中国","湖北",31728,2222,974,0
"744",2020-02-10,"中国","湖南",912,213,1,0
"745",2020-02-10,"中国","澳门",10,1,0,0
"746",2020-02-10,"中国","甘肃",86,21,2,0
"747",2020-02-10,"中国","福建",267,39,0,0
"748",2020-02-10,"中国","西藏",1,0,0,0
"749",2020-02-10,"中国","贵州",118,10,1,0
"750",2020-02-10,"中国","辽宁",108,17,0,0
"751",2020-02-10,"中国","重庆",486,66,2,0
"752",2020-02-10,"中国","陕西",213,26,0,0
"753",2020-02-10,"中国","青海",18,3,0,0
"754",2020-02-10,"中国","香港",42,0,1,0
"755",2020-02-10,"中国","黑龙江",360,27,8,0
"756",2020-02-11,"中国","上海",306,53,1,0
"757",2020-02-11,"中国","云南",154,20,0,0
"758",2020-02-11,"中国","内蒙古",60,5,0,0
"759",2020-02-11,"中国","北京",352,56,3,0
"760",2020-02-11,"中国","台湾",18,1,0,0
"761",2020-02-11,"中国","吉林",83,18,1,0
"762",2020-02-11,"中国","四川",436,85,1,0
"763",2020-02-11,"中国","天津",106,10,2,0
"764",2020-02-11,"中国","宁夏",58,22,0,0
"765",2020-02-11,"中国","安徽",888,108,4,0
"766",2020-02-11,"中国","山东",497,80,1,0
"767",2020-02-11,"中国","山西",124,30,0,0
"768",2020-02-11,"中国","广东",1219,241,1,0
"769",2020-02-11,"中国","广西",222,31,1,0
"770",2020-02-11,"中国","新疆",59,3,0,0
"771",2020-02-11,"中国","江苏",543,94,0,0
"772",2020-02-11,"中国","江西",844,152,1,0
"773",2020-02-11,"中国","河北",251,48,2,0
"774",2020-02-11,"中国","河南",1135,231,8,0
"775",2020-02-11,"中国","浙江",1131,279,0,0
"776",2020-02-11,"中国","海南",145,20,3,0
"777",2020-02-11,"中国","湖北",33366,2639,1068,0
"778",2020-02-11,"中国","湖南",946,263,2,0
"779",2020-02-11,"中国","澳门",10,1,0,0
"780",2020-02-11,"中国","甘肃",86,24,2,0
"781",2020-02-11,"中国","福建",272,46,0,0
"782",2020-02-11,"中国","西藏",1,0,0,0
"783",2020-02-11,"中国","贵州",131,17,1,0
"784",2020-02-11,"中国","辽宁",116,19,0,0
"785",2020-02-11,"中国","重庆",505,79,3,0
"786",2020-02-11,"中国","陕西",219,31,0,0
"787",2020-02-11,"中国","青海",18,5,0,0
"788",2020-02-11,"中国","香港",49,0,1,0
"789",2020-02-11,"中国","黑龙江",378,28,8,0
"790",2020-02-12,"中国","上海",313,57,1,0
"791",2020-02-12,"中国","云南",155,23,0,0
"792",2020-02-12,"中国","内蒙古",61,6,0,0
"793",2020-02-12,"中国","北京",366,68,3,0
"794",2020-02-12,"中国","台湾",18,1,0,0
"795",2020-02-12,"中国","吉林",84,22,1,0
"796",2020-02-12,"中国","四川",451,93,1,0
"797",2020-02-12,"中国","天津",112,11,2,0
"798",2020-02-12,"中国","宁夏",64,24,0,0
"799",2020-02-12,"中国","安徽",910,128,5,0
"800",2020-02-12,"中国","山东",506,98,2,0
"801",2020-02-12,"中国","山西",126,33,0,0
"802",2020-02-12,"中国","广东",1241,284,2,0
"803",2020-02-12,"中国","广西",222,33,2,0
"804",2020-02-12,"中国","新疆",63,3,1,0
"805",2020-02-12,"中国","江苏",570,131,0,0
"806",2020-02-12,"中国","江西",872,170,1,0
"807",2020-02-12,"中国","河北",265,54,3,0
"808",2020-02-12,"中国","河南",1169,258,10,0
"809",2020-02-12,"中国","浙江",1145,327,0,0
"810",2020-02-12,"中国","海南",157,27,4,0
"811",2020-02-12,"中国","湖北",47163,3172,1202,0
"812",2020-02-12,"中国","湖南",968,312,2,0
"813",2020-02-12,"中国","澳门",10,2,0,0
"814",2020-02-12,"中国","甘肃",87,31,2,0
"815",2020-02-12,"中国","福建",279,54,0,0
"816",2020-02-12,"中国","西藏",1,1,0,0
"817",2020-02-12,"中国","贵州",135,20,1,0
"818",2020-02-12,"中国","辽宁",116,22,0,0
"819",2020-02-12,"中国","重庆",518,102,3,0
"820",2020-02-12,"中国","陕西",225,36,0,0
"821",2020-02-12,"中国","青海",18,9,0,0
"822",2020-02-12,"中国","香港",50,1,1,0
"823",2020-02-12,"中国","黑龙江",395,31,9,0
"824",2020-02-13,"中国","上海",318,62,1,0
"825",2020-02-13,"中国","云南",162,27,0,0
"826",2020-02-13,"中国","内蒙古",65,6,0,0
"827",2020-02-13,"中国","北京",372,79,3,0
"828",2020-02-13,"中国","台湾",18,1,0,0
"829",2020-02-13,"中国","吉林",86,25,1,0
"830",2020-02-13,"中国","四川",463,105,1,0
"831",2020-02-13,"中国","天津",119,21,3,0
"832",2020-02-13,"中国","宁夏",67,24,0,0
"833",2020-02-13,"中国","安徽",934,166,6,0
"834",2020-02-13,"中国","山东",519,111,2,0
"835",2020-02-13,"中国","山西",126,36,0,0
"836",2020-02-13,"中国","广东",1261,332,2,0
"837",2020-02-13,"中国","广西",226,35,2,0
"838",2020-02-13,"中国","新疆",65,6,1,0
"839",2020-02-13,"中国","江苏",593,137,0,0
"840",2020-02-13,"中国","江西",900,187,1,0
"841",2020-02-13,"中国","河北",283,69,3,0
"842",2020-02-13,"中国","河南",1184,313,11,0
"843",2020-02-13,"中国","浙江",1155,367,0,0
"844",2020-02-13,"中国","海南",157,30,4,0
"845",2020-02-13,"中国","湖北",51986,3862,1318,0
"846",2020-02-13,"中国","湖南",988,352,2,0
"847",2020-02-13,"中国","澳门",10,3,0,0
"848",2020-02-13,"中国","甘肃",90,39,2,0
"849",2020-02-13,"中国","福建",281,59,0,0
"850",2020-02-13,"中国","西藏",1,1,0,0
"851",2020-02-13,"中国","贵州",140,28,1,0
"852",2020-02-13,"中国","辽宁",116,22,1,0
"853",2020-02-13,"中国","重庆",529,128,4,0
"854",2020-02-13,"中国","陕西",229,44,0,0
"855",2020-02-13,"中国","青海",18,11,0,0
"856",2020-02-13,"中国","香港",53,1,1,0
"857",2020-02-13,"中国","黑龙江",418,37,11,0
"858",2020-02-14,"中国","上海",326,90,1,0
"859",2020-02-14,"中国","云南",168,35,0,0
"860",2020-02-14,"中国","内蒙古",68,6,0,0
"861",2020-02-14,"中国","北京",375,97,4,0
"862",2020-02-14,"中国","台湾",18,1,0,0
"863",2020-02-14,"中国","吉林",88,25,1,0
"864",2020-02-14,"中国","四川",470,115,1,0
"865",2020-02-14,"中国","天津",120,32,3,0
"866",2020-02-14,"中国","宁夏",70,27,0,0
"867",2020-02-14,"中国","安徽",950,198,6,0
"868",2020-02-14,"中国","山东",530,139,2,0
"869",2020-02-14,"中国","山西",127,38,0,0
"870",2020-02-14,"中国","广东",1294,386,2,0
"871",2020-02-14,"中国","广西",235,40,2,0
"872",2020-02-14,"中国","新疆",70,6,1,0
"873",2020-02-14,"中国","江苏",604,160,0,0
"874",2020-02-14,"中国","江西",913,210,1,0
"875",2020-02-14,"中国","河北",291,86,3,0
"876",2020-02-14,"中国","河南",1212,356,13,0
"877",2020-02-14,"中国","浙江",1162,409,0,0
"878",2020-02-14,"中国","海南",162,38,4,0
"879",2020-02-14,"中国","湖北",54406,4774,1457,0
"880",2020-02-14,"中国","湖南",1001,389,2,0
"881",2020-02-14,"中国","澳门",10,3,0,0
"882",2020-02-14,"中国","甘肃",90,44,2,0
"883",2020-02-14,"中国","福建",285,66,0,0
"884",2020-02-14,"中国","西藏",1,1,0,0
"885",2020-02-14,"中国","贵州",143,33,1,0
"886",2020-02-14,"中国","辽宁",119,29,1,0
"887",2020-02-14,"中国","重庆",537,152,5,0
"888",2020-02-14,"中国","陕西",230,49,0,0
"889",2020-02-14,"中国","青海",18,11,0,0
"890",2020-02-14,"中国","香港",56,1,1,0
"891",2020-02-14,"中国","黑龙江",425,48,11,0
"892",2020-02-15,"中国","上海",328,124,1,0
"893",2020-02-15,"中国","云南",169,42,0,0
"894",2020-02-15,"中国","内蒙古",70,7,0,0
"895",2020-02-15,"中国","北京",380,105,4,0
"896",2020-02-15,"中国","台湾",18,2,0,0
"897",2020-02-15,"中国","吉林",89,28,1,0
"898",2020-02-15,"中国","四川",481,127,3,0
"899",2020-02-15,"中国","天津",122,37,3,0
"900",2020-02-15,"中国","宁夏",70,33,0,0
"901",2020-02-15,"中国","安徽",962,232,6,0
"902",2020-02-15,"中国","山东",537,164,2,0
"903",2020-02-15,"中国","山西",128,46,0,0
"904",2020-02-15,"中国","广东",1316,436,2,0
"905",2020-02-15,"中国","广西",237,46,2,0
"906",2020-02-15,"中国","新疆",71,11,1,0
"907",2020-02-15,"中国","江苏",617,190,0,0
"908",2020-02-15,"中国","江西",925,239,1,0
"909",2020-02-15,"中国","河北",300,100,3,0
"910",2020-02-15,"中国","河南",1231,397,13,0
"911",2020-02-15,"中国","浙江",1167,437,0,0
"912",2020-02-15,"中国","海南",162,39,4,0
"913",2020-02-15,"中国","湖北",56249,5623,1596,0
"914",2020-02-15,"中国","湖南",1004,430,3,0
"915",2020-02-15,"中国","澳门",10,3,0,0
"916",2020-02-15,"中国","甘肃",90,49,2,0
"917",2020-02-15,"中国","福建",287,77,0,0
"918",2020-02-15,"中国","西藏",1,1,0,0
"919",2020-02-15,"中国","贵州",144,37,1,0
"920",2020-02-15,"中国","辽宁",120,32,1,0
"921",2020-02-15,"中国","重庆",544,184,5,0
"922",2020-02-15,"中国","陕西",232,53,0,0
"923",2020-02-15,"中国","青海",18,13,0,0
"924",2020-02-15,"中国","香港",56,1,1,0
"925",2020-02-15,"中国","黑龙江",445,70,11,0
"926",2020-02-16,"中国","上海",331,140,1,0
"927",2020-02-16,"中国","云南",171,42,0,0
"928",2020-02-16,"中国","内蒙古",72,8,0,0
"929",2020-02-16,"中国","北京",381,114,4,0
"930",2020-02-16,"中国","台湾",20,2,1,0
"931",2020-02-16,"中国","吉林",89,30,1,0
"932",2020-02-16,"中国","四川",495,136,3,0
"933",2020-02-16,"中国","天津",124,45,3,0
"934",2020-02-16,"中国","宁夏",70,33,0,0
"935",2020-02-16,"中国","安徽",973,266,6,0
"936",2020-02-16,"中国","山东",541,175,2,0
"937",2020-02-16,"中国","山西",129,50,0,0
"938",2020-02-16,"中国","广东",1322,473,4,0
"939",2020-02-16,"中国","广西",238,51,2,0
"940",2020-02-16,"中国","新疆",75,12,1,0
"941",2020-02-16,"中国","江苏",626,226,0,0
"942",2020-02-16,"中国","江西",930,275,1,0
"943",2020-02-16,"中国","河北",301,109,3,0
"944",2020-02-16,"中国","河南",1246,438,16,0
"945",2020-02-16,"中国","浙江",1171,470,0,0
"946",2020-02-16,"中国","海南",162,52,4,0
"947",2020-02-16,"中国","湖北",58182,6639,1696,0
"948",2020-02-16,"中国","湖南",1006,467,3,0
"949",2020-02-16,"中国","澳门",10,5,0,0
"950",2020-02-16,"中国","甘肃",90,54,2,0
"951",2020-02-16,"中国","福建",290,84,0,0
"952",2020-02-16,"中国","西藏",1,1,0,0
"953",2020-02-16,"中国","贵州",146,47,1,0
"954",2020-02-16,"中国","辽宁",121,41,1,0
"955",2020-02-16,"中国","重庆",551,207,5,0
"956",2020-02-16,"中国","陕西",236,64,0,0
"957",2020-02-16,"中国","青海",18,13,0,0
"958",2020-02-16,"中国","香港",57,2,1,0
"959",2020-02-16,"中国","黑龙江",457,80,11,0
"960",2020-02-17,"中国","上海",333,161,1,0
"961",2020-02-17,"中国","云南",172,47,0,0
"962",2020-02-17,"中国","内蒙古",73,8,0,0
"963",2020-02-17,"中国","北京",387,122,4,0
"964",2020-02-17,"中国","台湾",22,2,1,0
"965",2020-02-17,"中国","吉林",89,34,1,0
"966",2020-02-17,"中国","四川",508,163,3,0
"967",2020-02-17,"中国","天津",125,46,3,0
"968",2020-02-17,"中国","宁夏",70,35,0,0
"969",2020-02-17,"中国","安徽",982,293,6,0
"970",2020-02-17,"中国","山东",543,193,2,0
"971",2020-02-17,"中国","山西",130,53,0,0
"972",2020-02-17,"中国","广东",1328,530,4,0
"973",2020-02-17,"中国","广西",242,58,2,0
"974",2020-02-17,"中国","新疆",76,12,1,0
"975",2020-02-17,"中国","江苏",629,263,0,0
"976",2020-02-17,"中国","江西",933,310,1,0
"977",2020-02-17,"中国","河北",302,123,4,0
"978",2020-02-17,"中国","河南",1257,505,19,0
"979",2020-02-17,"中国","浙江",1172,514,0,0
"980",2020-02-17,"中国","海南",163,59,4,0
"981",2020-02-17,"中国","湖北",59989,7862,1789,0
"982",2020-02-17,"中国","湖南",1007,501,4,0
"983",2020-02-17,"中国","澳门",10,5,0,0
"984",2020-02-17,"中国","甘肃",91,58,2,0
"985",2020-02-17,"中国","福建",292,91,0,0
"986",2020-02-17,"中国","西藏",1,1,0,0
"987",2020-02-17,"中国","贵州",146,66,1,0
"988",2020-02-17,"中国","辽宁",121,43,1,0
"989",2020-02-17,"中国","重庆",553,225,5,0
"990",2020-02-17,"中国","陕西",240,79,0,0
"991",2020-02-17,"中国","青海",18,13,0,0
"992",2020-02-17,"中国","香港",60,2,1,0
"993",2020-02-17,"中国","黑龙江",464,85,11,0
"994",2020-02-18,"中国","上海",333,177,1,0
"995",2020-02-18,"中国","云南",172,57,0,0
